text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
ivehadenoughof trump ivehadenoughof of his enablers supporters lies racism narcissism and abject stupidity trumphasno,0,['London'],Twitter for Android,29-10-2010 13:09,2785,155105,False
read this letter from the founder of pianned parent00d yes it is real blacklivesmatter,0,['BlackLivesMatter'],Twitter for iPhone,22-12-2009 03:14,11407,273780,False
good morning to everyone except jonathan mattingly brett hankison and myles cosgrove i hope you rot in hell just,0,['BlackLivesMatter'],Twitter for iPhone,05-02-2016 15:14,254,41088,False
hi there arriving very late to kenton park where a protest had just begun their march to the strains of bella ci,0,['BlackLivesMatter'],Twitter Web App,08-07-2015 14:08,9291,126,False
reported 753 missing children from arizona in just july 216 aug 20 only the first 9 days 753 july 20 195 june,0,"['MeToo', 'BLM']",Twitter for iPhone,19-07-2009 08:52,904,113254,False
parents of 2020 because of quarantine like follow share 90dayfiancehappilyever pgachamp sharkweek2020,0,['BlackLivesMatter'],Twitter for iPhone,29-01-2013 05:03,840,595,False
no end in sight as rioters call for revolution and feds struggle to contain violence,0,['BlackLivesMatter'],Twitter Web App,16-01-2017 00:01,4921,75024,False
feds just shot a barrage of pepper bullets at the crowd blacklivesmatter protests pdx portland oregon blm aca,0,['BlackLivesMatter'],Twitter for Android,29-05-2009 21:33,1431,12814,False
paul sad but true black lives matter is a phony organization sensationalizing the death of 1 person k,0,['BlackLivesMatter'],Twitter for iPhone,10-06-2016 00:21,333,42044,False
i have received so many positive reviews for my movie everything on tonight at 9pm i am so lucky to have worked on,0,['BlackLivesMatter'],Twitter for iPhone,17-07-2010 04:04,4997,160508,False
you know i mean obviously they feel the heat right so as long as cancelculture and blm are actually getting on t,0,['BlackLivesMatter'],Twitter for iPhone,19-04-2020 22:31,44,1013,False
speak against injustice act against injustice here are some ways that you can help today blacklivesmatter https,0,"['justiceforstevenbarrier', 'BlackLivesMatter']",Twitter for iPhone,27-04-2020 18:17,1959,29823,False
,0,['BlackLivesMatter'],Twitter for Android,04-03-2015 07:39,101,6245,False
absolutely disgraceful wonder if could make a gesture as he obviously loves football and,0,['BlackLivesMatter'],Twitter for iPhone,24-03-2019 11:34,1944,152,False
,0,['BlackLivesMatter'],Twitter for iPhone,15-08-2015 05:57,9829,93054,False
astounding show of force tonight nycprotests blacklivesmatter,0,['BlackLivesMatter'],Twitter for Android,16-12-2016 12:00,287,9515,False
the antifa blm hide out of east london,0,['BlackLivesMatter'],Twitter for Android,19-03-2015 09:57,9468,20327,False
season 1 of the s m i l e ing boys podcast has come to an end and there is now a crowdfund page for thos who feel the p,0,['BlackLivesMatter'],Twitter Web App,20-01-2019 23:45,6739,99305,False
in the wake is a necessary chapter in a lengthy tome of ending white supremacy buy in the wake on blackness and being,0,['BlackLivesMatter'],Twitter Web App,12-01-2009 22:51,5018,41568,False
i cannot breathe blacklivesmatter georgefloyd icantbreathe,0,['BlackLivesMatter'],Twitter Web App,18-05-2019 09:11,88,745,False
portland police illegally ordering press me specifically onto the sidewalk i informed him of the federal restraining o,0,['BlackLivesMatter'],Twitter for iPhone,19-01-2012 23:27,1328,266051,False
blacklivesmatter may not be trending at the moment so it needs to be shouted louder if this message offends you there,0,['BlackLivesMatter'],Twitter for iPhone,28-11-2011 20:01,146,22368,False
truly hope blm antifa take note of the police guiding protecting johnlewis casket through the streets of dc for,0,['BlackLivesMatter'],Twitter for iPhone,22-11-2013 07:19,968,36098,False
beware here is how the trump administration is actively trying to sabotage the postal service,0,['BlackLivesMatter'],Twitter for Android,09-06-2017 10:58,2803,86197,False
this is just so great so dead on that i am retweeting it again america thanks you demcast,0,"['MeToo', 'BLM']",Twitter for Android,27-03-2020 22:18,998,31693,False
growing up in america as a black child is not easy it does not get easier as an adult allow me to share some information w,0,['BlackLivesMatter'],Twitter for Android,11-06-2019 07:47,253,13214,False
i am sure blm must be furious though and mounting a protest as we speak right right,0,['BlackLivesMatter'],Twitter Web App,19-10-2013 20:55,1262,8969,False
i support the current blacklivesmatter protests because i am against police brutality yes alllivesmatter but if,0,['BlackLivesMatter'],Twitter Web App,25-03-2016 10:44,858,12336,False
eric woodward an elected councillor township of langley a potential provincial candidate takes ti,0,['BlackLivesMatter'],Twitter Web App,08-04-2012 05:04,168,3393,False
white supremacists posing as blm protesters instigated richmond riots police this was an attempt to undermine an otherwise,0,['BlackLivesMatter'],Twitter Web App,27-05-2014 07:57,545,13096,False
one day we are all going to die you gym locker sock so go say blm and tell donald trump to eat a bag,0,['BlackLivesMatter'],Twitter Web App,12-07-2016 06:19,68,24276,False
my daily twitter haiku no explanation needed today blacklivesmatter blmuk haikuchallenge poetstwitter,0,['BlackLivesMatter'],Twitter for iPhone,03-04-2009 14:07,12270,16048,False
damn this is really upsetting these are being distributed all over town left on my w,0,['BlackLivesMatter'],Twitter for iPhone,24-07-2020 03:28,200,0,False
actions in williamsburg friday newportnews saturday virginiabeach tuesday blm757 blacklivesmatter blacklivesmatter75,0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter for Android,20-07-2019 13:21,186,22015,False
regarding current ongoing events in the us and the movement against racial discrimination our firm stance is support of,0,['BlackLivesMatter'],Twitter Web App,25-04-2019 07:53,692,30372,False
jcblues13 while sheriff deputies stood by and watched 200 300 counter protestors harassed and verbally and physi,0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter Web App,25-07-2020 13:30,3,0,False
i will be on my way to kenton park for night 74 of portlandprotests shortly i will add to this thread once we are up and marchi,0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter for Android,05-11-2018 03:49,4997,48801,False
thank you you brought this hearing back to the core of the matter racist police brutality if bill,0,['BlackLivesMatter'],Twitter for iPhone,30-06-2009 14:54,31179,127838,False
virginia resident supports wallofvets wallofmoms in their efforts to protect blacklivesmatter protest,0,['BlackLivesMatter'],Twitter for iPhone,14-05-2009 10:09,4937,32069,False
i stood on this very street with blacklivesmatter 3 years ago it is the same as it ever was it is our duty to love an,0,['BlackLivesMatter'],Twitter Web App,26-07-2009 02:25,227,13640,False
10 26pm cop line advancing west on kilpatrick portlandprotests pdxprotests blacklivesmatter,0,['BlackLivesMatter'],Twitter for Android,30-07-2020 07:05,155,35,False
33 w disrespected by phil parkinson blm tackling racism opinion on l1 ending,0,['BlackLivesMatter'],Twitter Web App,08-12-2019 14:57,258,13984,False
blm is a bullsh t money laundering scam run but a bunch of old white men at the dnc using blacks as cannon fodder inn,0,['BlackLivesMatter'],Twitter Web App,06-03-2011 21:07,2527,4743,False
protesters outside nypd police commissioner s home after van kidnapping incident nyc blacklivesmatter,0,['BlackLivesMatter'],Twitter Web App,10-05-2020 23:09,124,1426,False
or we could make over the counter the actual drugs that work class action lawsuit coming hcq,0,['BlackLivesMatter'],Twitter Web App,12-01-2009 22:51,5018,41568,False
in order to be more inclusive and to emphasize our focus on blm blacklivesmatter we have a new name and new look join,0,['BlackLivesMatter'],Twitter for iPhone,09-11-2015 17:42,1148,4748,False
what i captured in as blm snitch austin protests2020 via,0,['BLM'],Twitter for iPhone,06-04-2012 11:30,263,10220,False
you are free to be who you want to be but you should not be free to fo,0,['BlackLivesMatter'],Twitter for Android,05-03-2014 09:58,1173,82290,False
the group is now marching on burnside blacklivesmatter protest pdx portland oregon blm acab portlandprotests p,0,"['BLM', 'BlackLivesMatter', 'nycprotests', 'nyc']",Twitter Web App,07-05-2012 04:14,313,5117,False
and they still question why we protest the way we do meanwhile they run the protestors over and treat them like animals,0,['blacktrans'],Twitter for iPhone,17-08-2018 09:26,257,5731,False
wow this dog rejected the food from trump policebrutalityke usa alabama texas nyc,0,"['The', 'elderly']",Twitter Web App,19-10-2019 14:40,2183,1957,False
blm blmprotest peacefulprotest peacefulprotests mountrushmore mounttrumpmore 30 people have been slaughtered,0,['BlackLivesMatter'],Twitter for iPhone,31-03-2011 21:21,1260,8494,False
illegal and must go tulsa black lives matter mural must be removed city councilors say it is illegal tulsablm,0,['BlackLivesMatter'],Twitter for Android,22-11-2011 17:30,22740,56350,False
think global act local chatham house in many respects therefore occupy metoo and blm are the heirs of earl,0,['PortlandPolice'],Twitter Web App,07-08-2010 06:07,1796,69692,False
just because people are not protesting and rioting anymore does not mean that we should stop talking about,0,['BlackLivesMatter'],Twitter for Android,16-01-2013 04:23,4043,30611,False
jul 29 08 58 the nightmare will end in 97 days only if you vote cases 4 498 887 deaths 152 3,0,['BlackLivesMatter'],Twitter for Android,21-02-2014 11:24,5003,24961,False
you may be a billionaire however when you thought you knew how the fans would react to the blm,0,['BlackLivesMatter'],Twitter Web App,10-05-2020 23:09,124,1426,False
bl my father always told me growing up if you do nothing wrong you will have nothing to apologize for personally,0,['BlackLivesMatter'],Twitter for iPhone,05-08-2012 20:45,165,99445,False
as an editor in chief i get to write regular editorials that will become part of the permanent artifact of history it is my,0,"['BLM', 'GTFOH']",Twitter for Android,08-02-2011 03:05,8583,98734,False
we are experiencing a lot of difficult times lately but remember for some they are fighting for their rights everyday bla,0,['BlackLivesMatter'],Twitter for iPhone,30-04-2020 11:21,260,4136,False
boom truth spoken plainly thank you blacklivesmatter,0,['BlackLivesMatter'],Twitter for iPhone,17-05-2017 00:50,1352,841,False
at one point there was an opportunity to encourage people to judge everyone as an individual but it passed with,0,['BlackLivesMatter'],Twitter for iPhone,03-01-2010 22:26,626,4627,False
do ya think the song offers hope for blm to them,0,['BlackLivesMatter'],Twitter Web App,05-02-2010 06:13,204,3458,False
i want a refund using my pen as a sword my latest jaunt of the battle field emancipationday reparations,0,['BLM'],Twitter Web App,03-05-2019 23:46,267,14466,False
thank you for making this blacklivesmatter shirt,0,['BlackLivesMatter'],Twitter for iPad,04-12-2017 10:04,285,46645,False
you have power you have so much powerflexed biceps use that power for good find out more here right pointing backhand,0,['BlackLivesMatter'],Twitter for iPhone,29-09-2014 05:58,701,42379,False
1 dead 7 wounded following separate shooting incidents tuesday night in milwaukee police did not do it when,0,['BlackLivesMatter'],Twitter for Android,05-08-2019 08:05,494,190944,False
dawn butler s attention seeking has spectacularly backfired she has presented no evidence of racism and acted like,0,"['MikeBrown', 'BlackLivesMatter']",Twitter for iPhone,24-06-2020 23:09,501,3006,False
i do not think we have ever been closer to poland than right now donald trump polishstonewall blacklivesmatter humanr,0,['BlackLivesMatter'],Twitter Web App,15-09-2015 02:13,240,50606,False
i feel ashamed that for 1 blip in time i supported blm then this sh started and i woke,0,"['FreeTianna', 'FreeThemAll', 'BlackLivesMatter']",Twitter for iPad,25-10-2006 12:00,3371,41509,False
south koreans need to call out the anti blackness in their own communities how can you love kpop and not stand 100,0,['BlackLivesMatter'],Twitter for Android,04-02-2020 09:52,1032,9017,False
if antifa and blm are looking to start something in colorado they are in for a rude awakening our state i,0,['BlackLivesMatter'],Twitter for iPad,07-10-2011 20:34,995,8895,False
goodnight and remember the police do not have to protect you and likely will not they do however by default protect 1 white s,0,['BlackLivesMatter'],Twitter Web App,12-07-2016 06:19,68,24276,False
absolutely disgusting my sister is in this video witnessing police brutality and them kneeling on this black man s neck,0,['BlackLivesMatter'],Twitter Web App,12-04-2010 00:44,2601,4198,False
