Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
12395,3,3,0,0,0,Johnny Rebel If I could be a nigger for a day
12396,3,2,1,0,0,
12397,3,1,2,0,1,Johnny is a punk bitch doe
12398,3,0,3,0,1,Join my crew bitches
12399,3,0,3,0,1,Jon Jones just lost all my respect turned down a fight like a bitch hope he loses his next fight now
12400,3,0,2,1,1,Jon Stewart takes a crack at stupid teabagger moron Rick Perry and his gayalcoholism commments
12401,3,0,0,3,2,Jones and Iba ez are out of gas after giving it their all earlier in the first half The callups should get more playing time Yankees MLB
12402,3,0,3,0,1,Jonica look like a hoe from 55th and superior
12403,3,0,3,0,1,Jordan so Watcha been up to at college Me fuckin bitches stuff ya know Jordan alright seriously IChooseToBeAbstinent
12404,3,0,1,2,2,Jose Soto Reflections of a former gay teabagger
12405,3,0,1,2,2,Josef just pitted Slight possibility he can make it the remaining 67 laps but I highly doubt it Will need yellow IndyFest
12406,3,0,3,0,1,
12407,3,0,1,2,2,Js on my feet that song is trash too loll
12408,3,0,3,0,1,
12409,6,0,6,0,1,Juicy J cannot say no to ratchet pussy remember
12410,3,0,2,1,1,
12411,3,0,3,0,1,Jump out 2nd floor window cuz I am over my side bitch crib and my girl beatin on the door Josh Shaw
12412,3,0,3,0,1,Jungle Fever be my favorite movie Dat white girl love dat colored mans thang She take it hard and deep Drive dat girls daddy wild crazy
12413,3,0,3,0,1,Juniors are still pussies
12414,3,0,3,0,1,Jus a D nicca n the A
12415,3,0,3,0,1,Jus need a bad bitch that is gone always hold me down
12416,3,0,3,0,1,Jus need my nig Mack Wilds to winfk the award though
12417,3,1,2,0,1,Jus tired to tell a nicca Young Thug was gah yesterday nicca are not believe me
12418,3,1,2,0,1,Jus waking up and hearing about this lebron sheet what a dummy No respect for him go get ya rings and come back Real admirable bitch
12419,3,0,3,0,1,Juss got this hoe Free so why not Lop p
12420,3,1,2,0,1,Just a young niggah wit a promised future
12421,3,0,0,3,2,Just as trash as the others Fixed none of my issues Naw Anyone download ios 802 yet
12422,3,0,3,0,1,Just because your hair is laid or wuteva do not mean nothin Yo shit got to smell MARVELOUS do not no nigga want a bitch who smell like burnt weave
12423,3,0,2,1,1,Just because you have a issue and your attorney is out of town does not mean you can be a bitch to me Next time do not get in trouble
12424,3,0,2,1,1,Just bought new release and to all of you pussies whining about itSTFU TurnThatShitUpLouder Godsmack
12425,3,0,3,0,1,Just called a 65 basketball player out for the fade on twitter cuz dat pussy nigguh live in Georgia Come get me bitch
12426,3,0,3,0,1,Just because you be on every party seen do not mean you bad bitch
12427,3,0,3,0,1,Just because you got a boyfriend now do not mean you still are not a hoe Now you are just a hoe with a boyfriend
12428,3,0,1,2,2,Just cleaned my fingernails with a knife hillbilly
12429,3,0,3,0,1,Just cleaned this bitch BoyfriendsTruck Clean InsideAndOut Ram1500 TookForever NoFliter
12430,6,0,6,0,1,Just cuz he looked at you does not mean he likes you hoe
12431,3,0,3,0,1,Just do not be looking for no dick later cuz I am not a hoe
12432,3,0,3,0,1,Just do not be offended It is a word you are just a bitch who is looking for something to bitch about
12433,3,0,3,0,1,Just dropped dat fine ass woman We has da best chicken eva I spectin some lovin but she a lady and da colored thang
12434,3,0,1,2,2,Just got done taking some photos with brownie flowcity
12435,3,1,2,0,1,Just got into with some chic in Rallys parking lot bitch speeding through the parking lot and almost hit my niece
12436,3,0,3,0,1,Just got out the gym saw an old black hoe with the coldest body but the hoe had a jerry curl like it was 1978
12437,3,0,3,0,1,Just got rich Took a broke nigga bitch
12438,3,0,2,1,1,Just got shit on by a bird blessed
12439,3,0,3,0,1,Just had someone under 25 casually ask me what the FF stood for on my car R you fking serious bitch
12440,3,0,3,0,1,Just hand them the game you zebra jack asses and save us all the trouble of watching
12441,3,0,0,3,2,Just hit 40 in flappy bird
12442,3,0,3,0,1,Just hold on we goin to the crib bitch
12443,3,0,0,3,2,Just in case the day could not get better wifes Rav 4 had a flat and being the redneck I am I put 16 inch rims on it so there goes 200x2
12444,3,0,0,3,2,Just killed 3 birds with 1 stone Thank God I payed attention in my communication classes work
12445,3,0,3,0,1,Just landed in Orlando The flight was as bumpy as a bitch
12446,3,0,3,0,1,Just let us you know we all self conscious even the pretty bitches
12447,3,0,3,0,1,Just like a bitch Typical shit Stepping in place Elliptical shit Wizard of hearts Mythical shit Watch yourself Mystical shit
12448,3,0,3,0,1,Just looked at a news story and thought to myself Is she fucked up some kind of way because I am 12 hillbilly
12449,3,0,3,0,1,Just made that test my bitch
12450,6,0,6,0,1,Just might fuck yo main bitch Dats just how I feel
12451,3,0,3,0,1,Just need a bad bitch that is gone always hold me down
12452,3,0,3,0,1,Just need to know what that pussy like so one time is fine with me
12453,3,1,2,0,1,Just once in my life I want to see someone on family feud look at their family member and say That is a horrible answer Are you retarded
12454,3,0,3,0,1,Just ordered CHINESE food bitches BRING ON THE CAT
12455,6,0,6,0,1,Just passed my exs neighborhood and came across the thought that in the end I was the side bitch
12456,3,0,0,3,2,Just posted a photo Yankee Stadium
12457,3,0,0,3,2,Just purchased my first trenta iced coffeethis is a slippery slope
12458,3,0,3,0,1,Just read this instagram profile love my grls princesses by birth bitches by choice yeaaah you are cool tryhard loser
12459,3,0,3,0,1,Just remember when having standards becomes cool againi am going to call a lot of you out for staying quiet like a bitch all this time
12460,3,0,3,0,1,Just said bye to Last time I have to see his bitch ass for four months ThankGod
12461,3,0,3,0,1,Just said cunt in front of this old lady I kind of froze then she yelled YEAH YOU TELL THAT CUNT Is it too late in life to get adopted
12462,3,0,0,3,2,Just saw a crow gallop across the road mmkay wut
12463,3,0,3,0,1,Just saw a lady that looks like honey boo boos mom Goddamn that bitch is ugly
12464,3,0,3,0,1,Just saw the baddest bitch in life walking down the street if she did not have that Aeropostale shirt on I probably would have gamed her ass up
12465,3,0,3,0,1,Just saw wat did to my car t bitch
12466,3,0,3,0,1,Just sayin what up hoe fuck i do to you bitch
12467,3,0,3,0,1,Just seen a dude wearing all black and white outfit with Pyrex shorts She is getting some pussy tonight
12468,3,0,0,3,2,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I cannot stop crying tears of unfathomable hilarity
12469,3,0,3,0,1,Just seen the baddest bitch in tower city My heart just got warm
12470,3,1,2,0,1,Just smile bitches love smiling D
12471,3,0,2,1,1,Just smoked a whole 8th of that Reserve thanks to my niggah
12472,3,0,0,3,2,Just spoke w legend mentor Charlie Ericksen Great to catch up w those who helped open doors for Latino journos thankful
12473,3,0,3,0,1,Just start blocking dissenters you coward pussy Patiently awaiting a drop in my Twitter followers Nothing yetOh well
12474,3,0,3,0,1,Just started my upgrade for the level 2 dark elixer drill 1500000 elixer That was a bitch to get
12475,3,0,3,0,1,Just stop being a hoe God dammit bitch it are not that hard
12476,3,0,0,3,2,Just stopped by the line up room still look like a doo wop singer
12477,3,0,3,0,1,Just straight ignorant bitches WhereTheyHeadsAt
12478,3,0,3,0,1,Just straight like that No chaser And the bitch was a SOLID FIVE ON HER WEDDING DAY MY NIGGA
12479,3,0,3,0,1,Just tied my right shoe while driving on the freeway if that are not swag bitch then I do not know what is
12480,3,3,0,0,0,Just to get you mad go on your search bar on here and search up stupid niggers hop on somebody is head then mention me lol
12481,3,1,2,0,1,Just touch down in Jamaica tryna smoke two acres Send a nigguh to his makerr
12482,3,0,3,0,1,Just trynna have a bad bitch come thru
12483,3,0,3,0,1,Just unfollowed another crazy bitch Who Is next lol
12484,3,0,3,0,1,Just wait The day i get off probation You know this bitch is going to be on the moon and i am not going to come back to Earth for a while
12485,3,2,1,0,0,Just watched the scene in zero dark thirty where they pop Osamas bitch ass YOU S A
12486,3,0,0,3,2,Just when I am feeling totally useless in the world another baby bird found in need of TLC Just call me DrDolittle
12487,3,0,3,0,1,Just yelled out Damn it reeks of weed in therereally did after this stoner fag did not tip me while a cop was walking by HAHA bitches
12488,3,1,2,0,1,Justin Bieber fakes his permanent bitch face and it bugs the shit out of me
12490,3,0,2,1,1,K dude seriously I am not retarded so stop talking to me like I am or I will start being retarded and make you change my drool cup
12491,3,0,3,0,1,KMichelle shaped but it is FAKEShe pretty but she a manly bitchAnd the little mermaid hair just looks foolish
12492,3,0,3,0,1,KMichelle talking bout cannot raise no man well due bitch he already grown
12493,3,0,0,3,2,KFC biscuits trash now
12494,3,0,1,2,2,
12495,3,0,3,0,1,Kae Chris coming for you all bitches as a couple
12496,3,0,3,0,1,Kaetlin is a bitch
12497,3,0,3,0,1,Kangaroo jac A Bitch wit dry weave Fuck I look like hoe
12498,3,0,3,0,1,Kanye new video so bitch made mane Bruh how you gone throw shots a Barrack den come up wit Dat shit
12499,3,3,0,0,0,Kanye west is a faggot
12500,3,1,0,2,2,
12501,3,0,3,0,1,
12503,3,0,3,0,1,Karlie jus put all these bitches on niggas better start checkin they wheels after you all drop you all bitch off
12504,6,0,6,0,1,Karma a bitch but she cannot figure me out with the shit i am doing
12505,3,0,3,0,1,Karma is a bitch
12506,3,0,3,0,1,Karma is a bitch and usually comes around and goes around right Or do some people just always catch the lucky breaks
12507,3,0,3,0,1,Karma is a bitch so baby you will get yours
12508,3,0,2,1,1,Karma is a bitch The tables will turn even if the person want it to or not You cannot stop it either
12509,3,0,2,1,1,Karma is a bitch
12510,4,0,4,0,1,Karma is a bitch Well just make sure that bitch is beautiful
12511,3,0,3,0,1,Karma is the biggest bitch you will ever meet Keep pushing her buttons
12512,4,0,4,0,1,Karma is the worst bitch remember that
12513,3,0,3,0,1,
12514,3,0,3,0,1,Karma sure is a bitch Lol
12515,3,0,2,1,1,
12516,4,0,4,0,1,Karmas a bitch
12517,3,0,3,0,1,Karmas a bitch I guess you should of loved the old me
12518,3,2,0,1,0,Karmas a bitch and so are you You will be getting along just fine real soon
12519,3,0,2,1,1,Katey an Voka made the hoes in the background popular
12520,3,0,3,0,1,Katys grand exit tonight from Firehouse Hasta la bye bye bitches
12521,3,1,2,0,1,
12522,3,0,3,0,1,Kayci and I greet each other by saying hey cunt like it makes me lol
12523,3,0,3,0,1,
12524,3,1,2,0,1,Keep doing your thing kid people why soon realize your a lying faggot
12525,3,1,2,0,1,Keep it G I never fucked a squirter bitch
12526,3,0,3,0,1,Keep it real Keep it real Keep it real Keep it real Nigga say he fucked my bitch and he could not wait to squeal
12527,3,0,3,0,1,Keep it realer than the next bitch no need for you to ever sweat the next bitch indeed
12528,3,0,0,3,2,Keep those away frm Charlie Day Just once in my life I would like for someone is favorite part of my body to be my disgusting knees
12529,3,0,3,0,1,Keep to myself this year bitches reckless
12530,3,0,3,0,1,Kenny lee got to be da only light skin nicca dat eat Chitlins
12531,3,0,1,2,2,Kentucky Fried cater to da white folk No colored menu
12532,3,0,2,1,1,Ketchup on tha beat hoe
12533,3,0,3,0,1,Kevin hart 48 bitch
12534,3,0,0,3,2,Khloees new backpack that we colored last night
12535,3,0,3,0,1,Khole Kardashian pregnant by French Montana guess she put in work and popped that pussy lmao
12536,3,2,1,0,0,
12537,3,0,3,0,1,Kick down your door and smack that bitch Make me want to ride past ya house and sit
12538,3,0,3,0,1,Kick that bitch right in the pussy
12539,3,0,3,0,1,Kicking bitches out the house like Pam
12540,3,0,3,0,1,Kicking niccas Tf outcha mentions like
12541,6,0,6,0,1,Kids a bitch
12542,3,0,3,0,1,Kids do not put up with your Mother calling you a thot She mad because hoe was not a cool thing to be called back in her sluttish day
12543,4,0,4,0,1,Kierstens a bitch Squid hands squid hands
12544,3,0,2,1,1,Kill her body with fourplay Her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex
12545,3,0,1,2,2,
12546,3,0,3,0,1,Killt dat bitch Shmoney Bitch
12547,3,1,2,0,1,Killin these niccas n I hate all my ex hoes
12548,3,0,0,3,2,Killing it at home NBA pacers indiana paulgeorge hoosiers basketball hashtag winning
12549,3,0,3,0,1,Kim K is alright but honestly so many niggas been in that I would rather not And Miley got unfollowed that bitch is just strange
12550,3,2,1,0,0,Kim Kardashian look like a tranny with all that surgery
12551,3,0,3,0,1,Kind Of YOU mad friend Fat fucking funky nasty ass hoes
